"","Code.INSEE","Code.Postal","Commune","Code.Département","Code.Région"
"22548","60121","60640","CAMPAGNE","60",22
"22549","08388","08160","SAINT-MARCEAU","08",21
"22550","59360","59120","LOOS","59",31
"22551","37095","37110","DAME-MARIE-LES-BOIS","37",24
"22552","25574","25340","UZELLE","25",43
"22553","04021","04380","BARRAS","04",93
"22554","64463","64260","REBENACQ","64",72
"22555","77057","77750","BUSSIERES","77",11
"22556","39535","39800","TOURMONT","39",43
"22557","81137","81260","LASFAILLADES","81",73
"22558","61142","61130","DAME-MARIE","61",25
"22559","63421","63690","SINGLES","63",83
"22560","80549","80300","MIRAUMONT","80",22
"22561","63187","63700","LAPEYROUSE","63",83
"22562","22040","22970","COADOUT","22",53
"22563","22048","22130","CORSEUL","22",53
"22564","38556","38150","VILLE-SOUS-ANJOU","38",82
"22565","60250","60000","FOUQUENIES","60",22
"22566","01004","01500","AMBERIEU-EN-BUGEY","01",82
"22567","12039","12360","BRUSQUE","12",73
"22568","85013","85130","BAZOGES-EN-PAILLERS","85",52
"22569","76014","76280","ANGERVILLE-L'ORCHER","76",23
"22570","38540","38113","VEUREY-VOROIZE","38",82
"22571","60265","60480","FROISSY","60",22
"22572","44136","44770","PREFAILLES","44",52
"22573","69121","69380","LOZANNE","69",82
"22574","22068","22460","GRACE-UZEL","22",53
"22575","46176","46320","LIVERNON","46",73
"22576","53069","53250","CHEVAIGNE-DU-MAINE","53",52
"22577","17206","17470","LOIRE-SUR-NIE","17",54
"22578","21103","21470","BRAZEY-EN-PLAINE","21",26
"22579","89164","89480","FESTIGNY","89",26
"22580","60522","60130","QUINQUEMPOIX","60",22
"22581","70271","70110","GOUHENANS","70",43
"22582","31432","31110","PORTET-DE-LUCHON","31",73
"22583","27288","27290","GLOS-SUR-RISLE","27",23
"22584","80530","80800","MERICOURT-L'ABBE","80",22
"22585","88060","88500","BLEMEREY","88",41
"22586","60127","60310","CANNY-SUR-MATZ","60",22
"22587","57584","57720","RIMLING","57",41
"22588","89253","89660","MERRY-SUR-YONNE","89",26
"22589","78077","78125","LA BOISSIERE-ECOLE","78",11
"22590","47132","47330","LALANDUSSE","47",72
"22591","31108","31350","CARDEILHAC","31",73
"22592","39219","39700","EVANS","39",43
"22593","08371","08140","RUBECOURT-ET-LAMECOURT","08",21
"22594","51176","51230","CORROY","51",21
"22595","08326","08240","NOUART","08",21
"22596","08322","08090","NEUVILLE-LES-THIS","08",21
"22597","59653","59136","WAVRIN","59",31
"22598","27041","27330","LA BARRE-EN-OUCHE","27",23
"22599","64324","64290","LASSEUBE","64",72
"22600","54196","54630","FLAVIGNY-SUR-MOSELLE","54",41
"22601","21396","21510","MAUVILLY","21",26
"22602","76666","76440","SAUMONT-LA-POTERIE","76",23
"22603","91441","91750","NAINVILLE-LES-ROCHES","91",11
"22604","43226","43440","SAINT-VERT","43",83
"22605","76378","76480","JUMIEGES","76",23
"22606","33328","33500","POMEROL","33",72
"22607","25133","25870","CHATILLON-LE-DUC","25",43
"22608","46249","46120","SAINT-BRESSOU","46",73
"22609","14359","14140","LECAUDE","14",25
"22610","26309","26420","SAINT-JULIEN-EN-VERCORS","26",82
"22611","89244","89420","MARMEAUX","89",26
"22612","31233","31190","GREPIAC","31",73
"22613","43113","43260","LANTRIAC","43",83
"22614","30047","30230","BOUILLARGUES","30",91
"22615","38399","38440","SAINT-JEAN-DE-BOURNAY","38",82
"22616","35006","35370","ARGENTRE-DU-PLESSIS","35",53
"22617","22138","22160","MAEL-PESTIVIEN","22",53
"22618","95120","95430","BUTRY-SUR-OISE","95",11
"22619","76266","76260","FLOCQUES","76",23
"22620","70236","70160","FLEUREY-LES-FAVERNEY","70",43
"22621","13097","13310","SAINT-MARTIN-DE-CRAU","13",93
"22622","23050","23160","LA CHAPELLE-BALOUE","23",74
"22623","22253","22450","POULDOURAN","22",53
"22624","06045","06910","COLLONGUES","06",93
"22625","46079","46360","CRAS","46",73
"22626","62100","62990","BEAURAINVILLE","62",31
"22627","55419","55120","RECICOURT","55",41
"22628","57727","57590","VIVIERS","57",41
"22629","38351","38300","SAINT-AGNIN-SUR-BION","38",82
"22630","58110","58800","EPIRY","58",26
"22631","22286","22400","SAINT-DENOUAL","22",53
"22632","80084","80140","BERMESNIL","80",22
"22633","80419","80500","HARGICOURT","80",22
"22634","89453","89240","VILLEFARGEAU","89",26
"22635","70566","70170","VILLERS-SUR-PORT","70",43
"22636","62088","62380","BAYENGHEM-LES-SENINGHEM","62",31
"22637","57032","57130","ARS-SUR-MOSELLE","57",41
"22638","91560","91940","SAINT-JEAN-DE-BEAUREGARD","91",11
"22639","63234","63320","MONTAIGUT-LE-BLANC","63",83
"22640","81216","81440","PUYCALVEL","81",73
"22641","73108","73410","EPERSY","73",82
"22642","57254","57680","GORZE","57",41
"22643","62025","62164","AMBLETEUSE","62",31
"22644","62409","62111","HANNESCAMPS","62",31
"22645","68334","68800","THANN","68",42
"22646","55533","55140","VAUCOULEURS","55",41
"22647","59275","59152","GRUSON","59",31
"22648","53220","53480","SAINT-GEORGES-LE-FLECHARD","53",52
"22649","83070","83980","LE LAVANDOU","83",93
"22650","68146","68125","HOUSSEN","68",42
"22651","61429","61190","SAINT-MAURICE-LES-CHARENCEY","61",25
"22652","81186","81190","MOULARES","81",73
"22653","04199","04200","SAINT-VINCENT-SUR-JABRON","04",93
"22654","44022","44190","BOUSSAY","44",52
"22655","06088","06000/06100/06200/06300","NICE","06",93
"22656","37044","37350","LA CELLE-GUENAND","37",24
"22657","53005","53240","ANDOUILLE","53",52
"22658","03279","03410","TEILLET-ARGENTY","03",83
"22659","83027","83740","LA CADIERE-D'AZUR","83",93
"22660","77121","77090","COLLEGIEN","77",11
"22661","02117","02480","BRAY-SAINT-CHRISTOPHE","02",22
"22662","17466","17540","VERINES","17",54
"22663","76612","76340","SAINT-MARTIN-AU-BOSC","76",23
"22664","71026","71240","BEAUMONT-SUR-GROSNE","71",26
"22665","55106","55100","CHATTANCOURT","55",41
"22666","58302","58400","VARENNES-LES-NARCY","58",26
"22667","36190","36100","SAINTE-FAUSTE","36",24
"22668","37252","37530","SOUVIGNY-DE-TOURAINE","37",24
"22669","18125","18240","LERE","18",24
"22670","14408","14320","MAY-SUR-ORNE","14",25
"22671","24475","24640","SAINT-PANTALY-D'ANS","24",72
"22672","22366","22310","TREMEL","22",53
"22673","55301","55260","LONGCHAMPS-SUR-AIRE","55",41
"22674","63324","63630","SAINT-BONNET-LE-CHASTEL","63",83
"22675","76423","76220","MENERVAL","76",23
"22676","86289","86150","LE VIGEANT","86",54
"22677","14716","14490","TRUNGY","14",25
"22678","62756","62370","SAINTE-MARIE-KERQUE","62",31
"22679","55448","55260","RUPT-DEVANT-SAINT-MIHIEL","55",41
"22680","14019","14400","ARGANCHY","14",25
"22681","73127","73240","GRESIN","73",82
"22682","21425","21500","MONTBARD","21",26
"22683","60527","60620","REEZ-FOSSE-MARTIN","60",22
"22684","37068","37370","CHEMILLE-SUR-DEME","37",24
"22685","28358","28300","SAINT-PREST","28",24
"22686","03264","03270","SAINT-YORRE","03",83
"22687","39453","39170","RAVILLOLES","39",43
"22688","57325","57510","HILSPRICH","57",41
"22689","85108","85260","L'HERBERGEMENT","85",52
"22690","43173","43340","SAINT-CHRISTOPHE-D'ALLIER","43",83
"22691","39538","39130","UXELLES","39",43
"22692","56151","56920","NOYAL-PONTIVY","56",53
"22693","80346","80620","FRANQUEVILLE","80",22
"22694","72293","72430","SAINT-JEAN-DU-BOIS","72",52
"22695","45256","45260","PRESNOY","45",24
"22696","40169","40120","MAILLAS","40",72
"22697","18166","18390","NOHANT-EN-GOUT","18",24
"22698","73292","73200","THENESOL","73",82
"22699","25537","25290","SCEY-MAISIERES","25",43
"22700","18087","18130","DUN-SUR-AURON","18",24
"22701","73177","73300","MONTVERNIER","73",82
"22702","28321","28260","ROUVRES","28",24
"22703","52173","52270","DOMREMY-LANDEVILLE","52",21
"22704","69029","69500","BRON","69",82
"22705","50420","50750","QUIBOU","50",25
"22706","88379","88330","REHAINCOURT","88",41
"22707","37015","37270","AZAY-SUR-CHER","37",24
"22708","14170","14610","COLOMBY-SUR-THAON","14",25
"22709","43263","43490","VIELPRAT","43",83
"22710","50464","50210","SAINT-DENIS-LE-VETU","50",25
"22711","29067","29650","GUERLESQUIN","29",53
"22712","08407","08250","SECHAULT","08",21
"22713","17024","17470","AULNAY","17",54
"22714","89112","89700","COLLAN","89",26
"22715","64233","64330","GARLIN","64",72
"22716","27439","27930","NORMANVILLE","27",23
"22717","04109","04230","MALLEFOUGASSE-AUGES","04",93
"22718","27459","27230","LES PLACES","27",23
"22719","13117","13127","VITROLLES","13",93
"22720","80331","80150","FOREST-L'ABBAYE","80",22
"22721","10067","10800","BUCHERES","10",21
"22722","33301","33420","NAUJAN-ET-POSTIAC","33",72
"22723","45068","45120","CHALETTE-SUR-LOING","45",24
"22724","62717","62130","ROELLECOURT","62",31
"22725","11062","11140","CAMPAGNA-DE-SAULT","11",91
"22726","2B020","20220","AREGNO","2B",94
"22727","37136","37240","LE LOUROUX","37",24
"22728","51064","51150","BISSEUIL","51",21
"22729","14436","14400","MONCEAUX-EN-BESSIN","14",25
"22730","11223","11570","MAS-DES-COURS","11",91
"22731","70179","70000","COULEVON","70",43
"22732","85047","85300","CHALLANS","85",52
"22733","77372","77400","POMPONNE","77",11
"22734","21242","21110","ECHIGEY","21",26
"22735","02498","02820","MONTAIGU","02",22
"22736","02021","02360","ARCHON","02",22
"22737","62865","62490","VITRY-EN-ARTOIS","62",31
"22738","14391","14400","MAISONS","14",25
"22739","45251","45360","PIERREFITTE-ES-BOIS","45",24
"22740","63130","63700","LA CROUZILLE","63",83
"22741","81104","81500","GIROUSSENS","81",73
"22742","58294","58240","TOURY-SUR-JOUR","58",26
"22743","63438","63520","TREZIOUX","63",83
"22744","70155","70300","CITERS","70",43
"22745","25395","25660","MONTFAUCON","25",43
"22746","52291","52240","LONGCHAMP","52",21
"22747","2B302","20230","SAN-GIOVANNI-DI-MORIANI","2B",94
"22748","62268","62240","DESVRES","62",31
"22749","64250","64520","GUICHE","64",72
"22750","61407","61430","SAINTE-HONORINE-LA-CHARDONNE","61",25
"22751","01428","01140","VALEINS","01",82
"22752","48128","48200","RIMEIZE","48",91
"22753","58047","58800","CERVON","58",26
"22754","2A090","20160","COGGIA","2A",94
"22755","54129","54480","CIREY-SUR-VEZOUZE","54",41
"22756","89206","89300","JOIGNY","89",26
"22757","51006","51250","ALLIANCELLES","51",21
"22758","44218","44110","VILLEPOT","44",52
"22759","95028","95570","ATTAINVILLE","95",11
"22760","72304","72120","SAINTE-OSMANE","72",52
"22761","59420","59132","MOUSTIER-EN-FAGNE","59",31
"22762","31537","31800","SAVARTHES","31",73
"22763","03159","03600","MALICORNE","03",83
"22764","35029","35270","BONNEMAIN","35",53
"22765","15075","15310","GIRGOLS","15",83
"22766","18020","18300","BANNAY","18",24
"22767","72052","72340","CHAHAIGNES","72",52
"22768","37272","37510","VILLANDRY","37",24
"22769","51604","51140","VENTELAY","51",21
"22770","83046","83570","COTIGNAC","83",93
"22771","60051","60210","BEAUDEDUIT","60",22
"22772","76045","76760","AUZOUVILLE-L'ESNEVAL","76",23
"22773","46141","46190","LACAM-D'OURCET","46",73
"22774","24571","24380","VERGT","24",72
"22775","40035","40180","BENESSE-LES-DAX","40",72
"22776","82017","82170","BESSENS","82",73
"22777","14536","14600","LA RIVIERE-SAINT-SAUVEUR","14",25
"22778","27141","27190","CHAMP-DOLENT","27",23
"22779","76326","76630","GRENY","76",23
"22780","59593","59141","THUN-L'EVEQUE","59",31
"22781","77511","77230","VILLENEUVE-SOUS-DAMMARTIN","77",11
"22782","31484","31180","SAINT-GENIES-BELLEVUE","31",73
"22783","85237","85410","SAINT-LAURENT-DE-LA-SALLE","85",52
"22784","62471","62129","INGHEM","62",31
"22785","11080","11230","CAUDEVAL","11",91
"22786","55568","55000","VILLE-SUR-SAULX","55",41
"22787","52245","52700","HUMBERVILLE","52",21
"22788","67524","67340","WEITERSWILLER","67",42
"22789","62778","62810","SARS-LE-BOIS","62",31
"22790","38451","38460","SAINT-ROMAIN-DE-JALIONAS","38",82
"22791","59316","59263","HOUPLIN-ANCOISNE","59",31
"22792","46049","46160","CALVIGNAC","46",73
"22793","02785","02490","VERMAND","02",22
"22794","57245","57570","GAVISSE","57",41
"22795","71382","71160","SAINT-AGNAN","71",26
"22796","39306","39570","MACORNAY","39",43
"22797","29127","29410","LOC-EGUINER-SAINT-THEGONNEC","29",53
"22798","26240","26400","PLAN-DE-BAIX","26",82
"22799","30031","30330","LA BASTIDE-D'ENGRAS","30",91
"22800","77140","77154","COUTENCON","77",11
"22801","88293","88630","MAXEY-SUR-MEUSE","88",41
"22802","74188","74110","MONTRIOND","74",82
"22803","14291","14220","FRESNEY-LE-VIEUX","14",25
"22804","41031","41120","CELLETTES","41",24
"22805","14317","14350","LA GRAVERIE","14",25
"22806","89232","89200","LUCY-LE-BOIS","89",26
"22807","02779","02510","VENEROLLES","02",22
"22808","49018","49150","BAUGE","49",52
"22809","24562","24190","VALLEREUIL","24",72
"22810","21470","21510","ORIGNY","21",26
"22811","80173","80260","CARDONNETTE","80",22
"22812","31554","31260","TOUILLE","31",73
"22813","27497","27350","ROUGEMONTIERS","27",23
"22814","86029","86400","BLANZAY","86",54
"22815","65170","65220","ESTAMPURES","65",73
"22816","27463","27300","PLASNES","27",23
"22817","50229","50730","HAMELIN","50",25
"22818","25536","25170","SAUVAGNEY","25",43
"22819","39469","39350","ROUFFANGE","39",43
"22820","50326","50450","LE MESNIL-VILLEMAN","50",25
"22821","82122","82110","MONTBARLA","82",73
"22822","14613","14330","SAINT-MARCOUF","14",25
"22823","73206","73710","PRALOGNAN-LA-VANOISE","73",82
"22824","64097","64530","BARZUN","64",72
"22825","63420","63190","SEYCHALLES","63",83
"22826","59055","59360","BAZUEL","59",31
"22827","14318","14470","GRAYE-SUR-MER","14",25
"22828","14005","14370","AIRAN","14",25
"22829","09008","09200","ALOS","09",73
"22830","32314","32340","PEYRECAVE","32",73
"22831","26084","26300","CHATEAUNEUF-SUR-ISERE","26",82
"22832","21567","21230","SAINT-PRIX-LES-ARNAY","21",26
"22833","68092","68480","FISLIS","68",42
"22834","27444","27410","LE NOYER-EN-OUCHE","27",23
"22835","61305","61290","NEUILLY-SUR-EURE","61",25
"22836","28257","28700","MONDONVILLE-SAINT-JEAN","28",24
"22837","95119","95770","BUHY","95",11
"22838","15269","15140","BESSE","15",83
"22839","33373","33660","SAINT-ANTOINE-SUR-L'ISLE","33",72
"22840","10266","10160","NOGENT-EN-OTHE","10",21
"22841","44135","44510","LE POULIGUEN","44",52
"22842","79210","79140","LE PIN","79",54
"22843","73068","73390","CHAMOUSSET","73",82
"22844","22164","22540","PEDERNEC","22",53
"22845","71157","71480","CUISEAUX","71",26
"22846","62177","62170","BRIMEUX","62",31
"22847","70022","70700","ANGIREY","70",43
"22848","08028","08320","AUBRIVES","08",21
"22849","38052","38520","LE BOURG-D'OISANS","38",82
"22850","42063","42114","CHIRASSIMONT","42",82
"22851","50222","50340","GROSVILLE","50",25
"22852","80389","80400","GRECOURT","80",22
"22853","47229","47120","SAINT-ASTIER","47",72
"22854","10396","10190","VAUCHASSIS","10",21
"22855","61411","61360","SAINT-JOUIN-DE-BLAVOU","61",25
"22856","32114","32300","CUELAS","32",73
"22857","35288","35400","SAINT-MALO","35",53
"22858","24481","24800","SAINT-PAUL-LA-ROCHE","24",72
"22859","40076","40500","CAUNA","40",72
"22860","47030","47470","BLAYMONT","47",72
"22861","03276","03450","SUSSAT","03",83
"22862","08499","08270","WASIGNY","08",21
"22863","02331","02140","FRANQUEVILLE","02",22
"22864","88065","88260","BONVILLET","88",41
"22865","35172","35270","MEILLAC","35",53
"22866","10240","10190","MESSON","10",21
"22867","59660","59780","WILLEMS","59",31
"22868","36210","36230","SARZAY","36",24
"22869","72333","72390","SEMUR-EN-VALLON","72",52
"22870","2B054","20290","CAMPILE","2B",94
"22871","86297","86580","VOUNEUIL-SOUS-BIARD","86",54
"22872","73048","73460","BONVILLARD","73",82
"22873","60359","60650","LHERAULE","60",22
"22874","88015","88300","ATTIGNEVILLE","88",41
"22875","47304","47200","TAILLEBOURG","47",72
"22876","10075","10700","CHAMPFLEURY","10",21
"22877","55201","55400","FROMEZEY","55",41
"22878","29279","29670","TAULE","29",53
"22879","78364","78770","MARCQ","78",11
"22880","21372","21400","MAISEY-LE-DUC","21",26
"22881","21288","21150","FROLOIS","21",26
"22882","62433","62130","HERICOURT","62",31
"22883","91553","91250","SAINT-GERMAIN-LES-CORBEIL","91",11
"22884","55276","55100","LANDRECOURT-LEMPIRE","55",41
"22885","62065","62210","AVION","62",31
"22886","16054","16350","LE BOUCHAGE","16",54
"22887","27025","27490","AUTHEUIL-AUTHOUILLET","27",23
"22888","21578","21410","SAINT-VICTOR-SUR-OUCHE","21",26
"22889","71280","71760","MARLY-SOUS-ISSY","71",26
"22890","86109","86420","GUESNES","86",54
"22891","28305","28800","PRE-SAINT-EVROULT","28",24
"22892","72040","72400","LA BOSSE","72",52
"22893","18241","18300","SANCERRE","18",24
"22894","34263","34160","SAINT-HILAIRE-DE-BEAUVOIR","34",91
"22895","70559","70000","VILLEPAROIS","70",43
"22896","54401","54450","NONHIGNY","54",41
"22897","78642","78480","VERNEUIL-SUR-SEINE","78",11
"22898","88285","88800","MANDRES-SUR-VAIR","88",41
"22899","82051","82390","DURFORT-LACAPELETTE","82",73
"22900","31156","31480","COX","31",73
"22901","46128","46500","GRAMAT","46",73
"22902","14322","14400","GUERON","14",25
"22903","58151","58260","LA MACHINE","58",26
"22904","42086","42670","ECOCHE","42",82
"22905","14543","14980","ROTS","14",25
"22906","16329","16450","SAINT-LAURENT-DE-CERIS","16",54
"22907","58224","58190","RUAGES","58",26
"22908","15040","15190","CHANTERELLE","15",83
"22909","18267","18570","TROUY","18",24
"22910","14311","14210","GRAINVILLE-SUR-ODON","14",25
"22911","70337","70120","MELIN","70",43
"22912","88139","88500","DOMBASLE-EN-XAINTOIS","88",41
"22913","16287","16440","ROULLET-SAINT-ESTEPHE","16",54
"22914","51065","51300","BLACY","51",21
"22915","77037","77590","BOIS-LE-ROI","77",11
"22916","77166","77250","ECUELLES","77",11
"22917","88250","88550","JARMENIL","88",41
"22918","30300","30260","SAINT-THEODORIT","30",91
"22919","19277","19200","VALIERGUES","19",74
"22920","32203","32330","LAURAET","32",73
"22921","45039","45460","BONNEE","45",24
"22922","91457","91290","LA NORVILLE","91",11
"22923","01195","01250","JASSERON","01",82
"22924","03288","03380","TREIGNAT","03",83
"22925","61210","61150","JOUE-DU-PLAIN","61",25
"22926","47265","47290","SAINT-PASTOUR","47",72
"22927","46116","46160","FRONTENAC","46",73
"22928","71425","71510","SAINT-GILLES","71",26
"22929","45300","45640","SANDILLON","45",24
"22930","61470","61150","SERANS","61",25
"22931","86146","86380","MARIGNY-BRIZAY","86",54
"22932","33426","33330","SAINT-LAURENT-DES-COMBES","33",72
"22933","59007","59194","ANHIERS","59",31
"22934","29129","29690","LOCMARIA-BERRIEN","29",53
"22935","21405","21190","MERCEUIL","21",26
"22936","02782","02490","LE VERGUIER","02",22
"22937","10387","10000","TROYES","10",21
"22938","83012","83670","BARJOLS","83",93
"22939","76345","76440","HAUSSEZ","76",23
"22940","15220","15200","SALINS","15",83
"22941","21381","21350","MARCILLY-ET-DRACY","21",26
"22942","57445","57420","MARIEULLES","57",41
"22943","62798","62810","SOMBRIN","62",31
"22944","26008","26200","ANCONE","26",82
"22945","71341","71350","PALLEAU","71",26
"22946","48087","48270","MALBOUZON","48",91
"22947","17012","17380","ANNEZAY","17",54
"22948","08234","08300","INAUMONT","08",21
"22949","77319","77160","MORTERY","77",11
"22950","39556","39130","VERTAMBOZ","39",43
"22951","25139","25650","LA CHAUX","25",43
"22952","76295","76870","GAILLEFONTAINE","76",23
"22953","87099","87400","MOISSANNES","87",74
"22954","65121","65500","CAMALES","65",73
"22955","64378","64130","MENDITTE","64",72
"22956","46142","46700","LACAPELLE-CABANAC","46",73
"22957","56125","56300","MALGUENAC","56",53
"22958","10183","10140","JUVANZE","10",21
"22959","22036","22350","LA CHAPELLE-BLANCHE","22",53
"22960","50185","50800","FLEURY","50",25
"22961","71433","71800","SAINT-JULIEN-DE-CIVRY","71",26
"22962","85257","85700","SAINT-MICHEL-MONT-MERCURE","85",52
"22963","02004","02340","AGNICOURT-ET-SECHELLES","02",22
"22964","34289","34630","SAINT-THIBERY","34",91
"22965","18149","18380","MERY-ES-BOIS","18",24
"22966","64207","64870","ESCOU","64",72
"22967","21637","21250","TICHEY","21",26
"22968","56124","56140","MALESTROIT","56",53
"22969","02184","02270","CHEVRESIS-MONCEAU","02",22
"22970","26036","26310","BEAUMONT-EN-DIOIS","26",82
"22971","62085","62123","BASSEUX","62",31
"22972","39171","39570","COURLAOUX","39",43
"22973","13053","13370","MALLEMORT","13",93
"22974","62168","62650","BOURTHES","62",31
"22975","83036","83240","CAVALAIRE-SUR-MER","83",93
"22976","52137","52160","COLMIER-LE-BAS","52",21
"22977","09296","09310","SINSAT","09",73
"22978","88016","88260","ATTIGNY","88",41
"22979","17273","17800","PERIGNAC","17",54
"22980","72322","72320","SAINT-ULPHACE","72",52
